RepoName;TravisFullPath;TravisFileGitURL
chainer/chainerrl;D:/PhD Work/repos/tool/chainer/chainerrl/.travis.yml;https://github.com/chainer/chainerrl/blob/master/.travis.yml
patrickschur/language-detection;D:/PhD Work/repos/tool/patrickschur/language-detection/.travis.yml;https://github.com/patrickschur/language-detection/blob/master/.travis.yml
Robbepop/prophet;D:/PhD Work/repos/tool/Robbepop/prophet/.travis.yml;https://github.com/Robbepop/prophet/blob/master/.travis.yml
deepmind/lab;D:/PhD Work/repos/tool/deepmind/lab/.travis.yml;https://github.com/deepmind/lab/blob/master/.travis.yml
james-bowman/nlp;D:/PhD Work/repos/tool/james-bowman/nlp/.travis.yml;https://github.com/james-bowman/nlp/blob/master/.travis.yml
Kitware/SMQTK;D:/PhD Work/repos/tool/Kitware/SMQTK/.travis.yml;https://github.com/Kitware/SMQTK/blob/master/.travis.yml
pfnet-research/menoh-ruby;D:/PhD Work/repos/tool/pfnet-research/menoh-ruby/.travis.yml;https://github.com/pfnet-research/menoh-ruby/blob/master/.travis.yml
vzhong/embeddings;D:/PhD Work/repos/tool/vzhong/embeddings/.travis.yml;https://github.com/vzhong/embeddings/blob/master/.travis.yml
sekia/Algorithm-LibLinear;D:/PhD Work/repos/tool/sekia/Algorithm-LibLinear/.travis.yml;https://github.com/sekia/Algorithm-LibLinear/blob/master/.travis.yml
DeepMLNet/DeepNet;D:/PhD Work/repos/tool/DeepMLNet/DeepNet/.travis.yml;https://github.com/DeepMLNet/DeepNet/blob/master/.travis.yml
DynaSlum/satsense;D:/PhD Work/repos/tool/DynaSlum/satsense/.travis.yml;https://github.com/DynaSlum/satsense/blob/master/.travis.yml
SmartDataAnalytics/BioKEEN;D:/PhD Work/repos/tool/SmartDataAnalytics/BioKEEN/.travis.yml;https://github.com/SmartDataAnalytics/BioKEEN/blob/master/.travis.yml
skorch-dev/skorch;D:/PhD Work/repos/tool/skorch-dev/skorch/.travis.yml;https://github.com/skorch-dev/skorch/blob/master/.travis.yml
thombashi/pytablewriter;D:/PhD Work/repos/tool/thombashi/pytablewriter/.travis.yml;https://github.com/thombashi/pytablewriter/blob/master/.travis.yml
mdbloice/Augmentor;D:/PhD Work/repos/tool/mdbloice/Augmentor/.travis.yml;https://github.com/mdbloice/Augmentor/blob/master/.travis.yml
Tw1ddle/needs-ai-lib;D:/PhD Work/repos/tool/Tw1ddle/needs-ai-lib/.travis.yml;https://github.com/Tw1ddle/needs-ai-lib/blob/master/.travis.yml
tensorflow/tensor2tensor;D:/PhD Work/repos/tool/tensorflow/tensor2tensor/.travis.yml;https://github.com/tensorflow/tensor2tensor/blob/master/.travis.yml
azu/nlp-pattern-match;D:/PhD Work/repos/tool/azu/nlp-pattern-match/.travis.yml;https://github.com/azu/nlp-pattern-match/blob/master/.travis.yml
DigitalSlideArchive/HistomicsTK;D:/PhD Work/repos/tool/DigitalSlideArchive/HistomicsTK/.travis.yml;https://github.com/DigitalSlideArchive/HistomicsTK/blob/master/.travis.yml
jmschrei/pomegranate;D:/PhD Work/repos/tool/jmschrei/pomegranate/.travis.yml;https://github.com/jmschrei/pomegranate/blob/master/.travis.yml
plstcharles/thelper;D:/PhD Work/repos/tool/plstcharles/thelper/.travis.yml;https://github.com/plstcharles/thelper/blob/master/.travis.yml
majianjia/nnom;D:/PhD Work/repos/tool/majianjia/nnom/.travis.yml;https://github.com/majianjia/nnom/blob/master/.travis.yml
boost-R/gamboostLSS;D:/PhD Work/repos/tool/boost-R/gamboostLSS/.travis.yml;https://github.com/boost-R/gamboostLSS/blob/master/.travis.yml
yasserfarouk/negmas;D:/PhD Work/repos/tool/yasserfarouk/negmas/.travis.yml;https://github.com/yasserfarouk/negmas/blob/master/.travis.yml
AdamStelmaszczyk/gtsa;D:/PhD Work/repos/tool/AdamStelmaszczyk/gtsa/.travis.yml;https://github.com/AdamStelmaszczyk/gtsa/blob/master/.travis.yml
therfoo/therfoo;D:/PhD Work/repos/tool/therfoo/therfoo/.travis.yml;https://github.com/therfoo/therfoo/blob/master/.travis.yml
LanguageMachines/ucto;D:/PhD Work/repos/tool/LanguageMachines/ucto/.travis.yml;https://github.com/LanguageMachines/ucto/blob/master/.travis.yml
archilogic-com/3dio-js;D:/PhD Work/repos/tool/archilogic-com/3dio-js/.travis.yml;https://github.com/archilogic-com/3dio-js/blob/master/.travis.yml
TeamHG-Memex/eli5;D:/PhD Work/repos/tool/TeamHG-Memex/eli5/.travis.yml;https://github.com/TeamHG-Memex/eli5/blob/master/.travis.yml
nickgillian/grt;D:/PhD Work/repos/tool/nickgillian/grt/.travis.yml;https://github.com/nickgillian/grt/blob/master/.travis.yml
wq2012/SimpleDER;D:/PhD Work/repos/tool/wq2012/SimpleDER/.travis.yml;https://github.com/wq2012/SimpleDER/blob/master/.travis.yml
bakwc/JamSpell;D:/PhD Work/repos/tool/bakwc/JamSpell/.travis.yml;https://github.com/bakwc/JamSpell/blob/master/.travis.yml
rabidgremlin/Mutters;D:/PhD Work/repos/tool/rabidgremlin/Mutters/.travis.yml;https://github.com/rabidgremlin/Mutters/blob/master/.travis.yml
annoviko/pyclustering;D:/PhD Work/repos/tool/annoviko/pyclustering/.travis.yml;https://github.com/annoviko/pyclustering/blob/master/.travis.yml
lang-ai/langai-node;D:/PhD Work/repos/tool/lang-ai/langai-node/.travis.yml;https://github.com/lang-ai/langai-node/blob/master/.travis.yml
C5T/Current;D:/PhD Work/repos/tool/C5T/Current/.travis.yml;https://github.com/C5T/Current/blob/master/.travis.yml
sangwook236/SWL;D:/PhD Work/repos/tool/sangwook236/SWL/.travis.yml;https://github.com/sangwook236/SWL/blob/master/.travis.yml
amadeus4dev/amadeus-python;D:/PhD Work/repos/tool/amadeus4dev/amadeus-python/.travis.yml;https://github.com/amadeus4dev/amadeus-python/blob/master/.travis.yml
nilearn/nilearn;D:/PhD Work/repos/tool/nilearn/nilearn/.travis.yml;https://github.com/nilearn/nilearn/blob/master/.travis.yml
catboost/catboost;D:/PhD Work/repos/tool/catboost/catboost/.travis.yml;https://github.com/catboost/catboost/blob/master/.travis.yml
rai-project/mxnet;D:/PhD Work/repos/tool/rai-project/mxnet/.travis.yml;https://github.com/rai-project/mxnet/blob/master/.travis.yml
bsc-wdc/dislib;D:/PhD Work/repos/tool/bsc-wdc/dislib/.travis.yml;https://github.com/bsc-wdc/dislib/blob/master/.travis.yml
yooper/php-text-analysis;D:/PhD Work/repos/tool/yooper/php-text-analysis/.travis.yml;https://github.com/yooper/php-text-analysis/blob/master/.travis.yml
openvenues/libpostal;D:/PhD Work/repos/tool/openvenues/libpostal/.travis.yml;https://github.com/openvenues/libpostal/blob/master/.travis.yml
yzhao062/pyod;D:/PhD Work/repos/tool/yzhao062/pyod/.travis.yml;https://github.com/yzhao062/pyod/blob/master/.travis.yml
