name,num
cplusplusclang36 compiler,"[6.007868388971264, 7.268292879899536e-05, 0.00043666947034933336]"
cplusplusg5 compiler,"[6.007868388971264, 7.268292879899536e-05, 0.00043666947034933336]"
makecheck1 compiler,"[6.007868388971264, 7.268292879899536e-05, 0.00043666947034933336]"
quantizetrue config,"[8.313395691858585, 5.249322635482998e-05, 0.0004363969618300011]"
python 27,"[8.290415036464829, 5.249322635482998e-05, 0.0004351906330846343]"
rawgithubusercontentcomgooglestyleguideghpagescpplintcpplintpy python,"[8.290415036464829, 5.249322635482998e-05, 0.0004351906330846343]"
nmaken os,"[5.984811552680906, 7.268292879899536e-05, 0.0004349936319589112]"
cmake rsync,"[7.168917538897418, 6.056910733249613e-05, 0.0004342149358712917]"
softwarepropertiescommon cmake,"[7.168917538897418, 6.056910733249613e-05, 0.0004342149358712917]"
directories homeopencv,"[9.770743995995389, 4.441734537716383e-05, 0.00043399051066197704]"
ccache sudo,"[1.6264487058022503, 0.000266504072262983, 0.0004334552034231581]"
python3pip jobs,"[6.502367183600306, 6.662601806574575e-05, 0.00043322683344466635]"
usrlocallib dummysample,"[8.581442361127364, 5.047425611041345e-05, 0.00043314191953229363]"
https cmakeorgfilesv38cmake382linuxx8664targzn,"[7.382673544316816, 5.85501370880796e-05, 0.0004322565480962881]"
https githubcomrosindustrialindustrialcigit,"[7.382673544316816, 5.85501370880796e-05, 0.0004322565480962881]"
protobuf armadillo,"[12.578098918052994, 3.432249415508114e-05, 0.0004317117265969063]"
g49 clang36,"[8.54569327249183, 5.047425611041345e-05, 0.0004313375108767898]"
sgjava0 runcppexamples1,"[13.332986420216463, 3.2303523910664606e-05, 0.000430702445626029]"
sgjava1 runcppexamples1,"[13.332986420216463, 3.2303523910664606e-05, 0.000430702445626029]"
cmakedir travisbuilddir,"[7.355706496716547, 5.85501370880796e-05, 0.00043067762376243154]"
gcc conanlinux,"[7.3490427664355344, 5.85501370880796e-05, 0.00043028746144096027]"
if coverage,"[3.224168708216986, 0.0001332520361314915, 0.00042962704520135413]"
name bionic,"[3.9399610030495715, 0.00010902439319849304, 0.00042955185758320553]"
version mkldnnversion,"[6.4293555871022114, 6.662601806574575e-05, 0.00042836236149737533]"
codacyprojecttoken1370ce38e99e40af842d47a8dd721444 cache,"[8.157228973471998, 5.249322635482998e-05, 0.000428199266932643]"
g which,"[3.9901150653566013, 0.0001070054229540765, 0.00042696395020391575]"
which g,"[3.9901150653566013, 0.0001070054229540765, 0.00042696395020391575]"
doxyfile chmod,"[9.587032042823001, 4.441734537716383e-05, 0.00042583051338800575]"
cpp branches,"[3.6984539709611326, 0.00011508130393174265, 0.0004256229055097386]"
matrixeval ccgcc7,"[9.578098918052993, 4.441734537716383e-05, 0.000425433727699799]"
clang36 localbinclang,"[11.670021407494033, 3.634146439949768e-05, 0.00042410566752182024]"
ssl addons,"[3.818847718046076, 0.00011104336344290958, 0.0004240576950881163]"
directories homecachepip,"[7.757447173381934, 5.451219659924652e-05, 0.0004228754854236652]"
toolchain is,"[13.085058906772877, 3.2303523910664606e-05, 0.00042269351326739254]"
detectionstudiobuild wget,"[9.51493689736262, 4.441734537716383e-05, 0.00042262823841207516]"
y install,"[1.7857214404471762, 0.00023621951859673491, 0.0004218222590103]"
matrix buildname,"[4.967484152023346, 8.479675026549458e-05, 0.0004212265130869258]"
python 37,"[7.194199721205525, 5.85501370880796e-05, 0.0004212213799156075]"
dist 1803containers,"[7.726889706405963, 5.451219659924652e-05, 0.0004212097307762961]"
build dcmakeccompilergcc8,"[6.94389289831199, 6.056910733249613e-05, 0.00042058539426321654]"
catkin build,"[6.94389289831199, 6.056910733249613e-05, 0.00042058539426321654]"
namelinuxgcc build,"[6.94389289831199, 6.056910733249613e-05, 0.00042058539426321654]"
make valgrind,"[5.079484801587537, 8.277778002107805e-05, 0.0004204684755262224]"
gcc9 fi,"[5.076581139055282, 8.277778002107805e-05, 0.000420228116787872]"
leptverusr fi,"[5.076581139055282, 8.277778002107805e-05, 0.000420228116787872]"
thenn pip3,"[6.30043971401475, 6.662601806574575e-05, 0.00041977321020808875]"
opencvnfin cmake,"[7.168917538897414, 5.85501370880796e-05, 0.0004197411046755818]"
conantravisbuildsh matrix,"[7.137409153465658, 5.85501370880796e-05, 0.0004178962843891284]"
develop ghpages,"[9.399295765264227, 4.441734537716383e-05, 0.0004174917663078546]"
upgrade r,"[7.94463789964065, 5.249322635482998e-05, 0.0004170396755729977]"
encryptedb9b32342f7d0iv in,"[9.369127012478867, 4.441734537716383e-05, 0.000416151750395789]"
in configtraviscirsaenc,"[9.369127012478867, 4.441734537716383e-05, 0.000416151750395789]"
source optroskineticsetupbash,"[9.365279823423347, 4.441734537716383e-05, 0.0004159808684707787]"
htmlnojekyll deploy,"[9.363360069259981, 4.441734537716383e-05, 0.0004158955980870652]"
curl ls,"[5.020204900500907, 8.277778002107805e-05, 0.00041556141691440215]"
c leptonica,"[5.019536479253407, 8.277778002107805e-05, 0.00041550608648741516]"
bin path,"[7.093634800952692, 5.85501370880796e-05, 0.0004153332900485524]"
armhf sudo,"[3.607194148722307, 0.00011508130393174265, 0.00041512060616991553]"
list coverageinfo,"[8.216503828278535, 5.047425611041345e-05, 0.0004147219185607233]"
install sudo,"[0.5106822096461165, 0.0008116260382554482, 0.00041448297862261576]"
name linuxclangarm64,"[7.5965844888981735, 5.451219659924652e-05, 0.0004141065071416039]"
name testcoveragearm32,"[7.5965844888981735, 5.451219659924652e-05, 0.0004141065071416039]"
name testcoveragearm64,"[7.5965844888981735, 5.451219659924652e-05, 0.0004141065071416039]"
name windowsvs2017,"[7.5965844888981735, 5.451219659924652e-05, 0.0004141065071416039]"
localbin ln,"[11.386567460421306, 3.634146439949768e-05, 0.00041380453599537963]"
localbing ln,"[11.386567460421306, 3.634146439949768e-05, 0.00041380453599537963]"
sudo h,"[4.8702285545561, 8.479675026549458e-05, 0.00041297955447657425]"
coverallslcov pip,"[8.168079493540773, 5.047425611041345e-05, 0.00041227773628719317]"
jobs fastfinish,"[6.186771337536658, 6.662601806574575e-05, 0.00041219993890335543]"
env makecheck1,"[5.663953747457391, 7.268292879899536e-05, 0.00041167274694724854]"
coverallson matrix,"[8.137409153465656, 5.047425611041345e-05, 0.0004107296736872482]"
matrix usesseoff,"[8.137409153465656, 5.047425611041345e-05, 0.0004107296736872482]"
usedoubleon matrix,"[8.137409153465656, 5.047425611041345e-05, 0.0004107296736872482]"
lz4 compiler,"[3.6859402940839026, 0.00011104336344290958, 0.00040929920770482384]"
stripcomponents1 c,"[6.989992203639389, 5.85501370880796e-05, 0.0004092650017676938]"
installdarknetsh beforescript,"[9.214045347492954, 4.441734537716383e-05, 0.0004092634345204441]"
cmake dcmakebuildtypedebug,"[4.583955038176256, 8.883469075432766e-05, 0.00040721422824813]"
leptverusr then,"[4.917420686950798, 8.277778002107805e-05, 0.0004070531678955117]"
pwd unzip,"[8.057110241894124, 5.047425611041345e-05, 0.00040667664585919926]"
buildchemfiles n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
buildchemfilesbuild n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
buildchemfilesprefix n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
buildcmakefiles n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
n builddir,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
n downloaddir,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
n extractdir,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
n installdir,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
n parallel,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
scriptsbuildmkldnnsh n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
scriptsinstallmkldnnsh n,"[6.100765381511906, 6.662601806574575e-05, 0.0004064697045234885]"
armadillo latest,"[12.578098918052994, 3.2303523910664606e-05, 0.0004063169191500295]"
href armadillo,"[12.578098918052994, 3.2303523910664606e-05, 0.0004063169191500295]"
configconfigdoxygensh aftersuccess,"[9.10737728619647, 4.441734537716383e-05, 0.0004045255224011257]"
gcc clang,"[1.941795630833088, 0.0002079539351749034, 0.0004038040427371746]"
version dist,"[3.7735717491913583, 0.0001070054229540765, 0.0004037926410697756]"
echo no,"[6.653506320711017, 6.056910733249613e-05, 0.000402996938476587]"
1 pycodestyle,"[7.6747749374646705, 5.249322635482998e-05, 0.00040287369801470907]"
pages skipcleanup,"[9.060745449429453, 4.441734537716383e-05, 0.0004024542600018735]"
ls lh,"[9.050670181227956, 4.441734537716383e-05, 0.00040200674333440005]"
pandas0240 python,"[8.290415036464829, 4.8455285865996906e-05, 0.0004017144305396624]"
python testdataconversionpy,"[8.290415036464829, 4.8455285865996906e-05, 0.0004017144305396624]"
python testpythonpy,"[8.290415036464829, 4.8455285865996906e-05, 0.0004017144305396624]"
testpythonpy python,"[8.290415036464829, 4.8455285865996906e-05, 0.0004017144305396624]"
x installopencvsh,"[9.038365671324835, 4.441734537716383e-05, 0.0004014602096683364]"
covconfigure compiler,"[6.007868388971264, 6.662601806574575e-05, 0.0004002803478202223]"
afabisch informatikunibremende,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
androidndkoptandroidndk androidndkversion,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
enableneonfalse enablequantizefalse,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
filelock3010 scipy120,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
freeglut3dev libqt4opengldev,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
githubcombazelbuildbazelreleasesdownload bazelversionbazel,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
jinja2210 filelock3010,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
libxmudev freeglut3dev,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
numpy1154 sh11214,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
pycodestyle240 pyyaml313,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
pythonextension testtestsuite,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
pyyaml313 jinja2210,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
scipy120 ptable092,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
sh11214 pycodestyle240,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
tensorflow180 numpy1154,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
without neon,"[15.217509202796528, 2.624661317741499e-05, 0.00039940807756955323]"
pathfix path,"[6.593205810443202, 6.056910733249613e-05, 0.00039934459039797144]"
cpp sudo,"[1.3928066132189336, 0.00028669377470714834, 0.00039930898538081527]"
builddoc false,"[5.989430545679728, 6.662601806574575e-05, 0.000399051907739987]"
false builddoc,"[5.989430545679728, 6.662601806574575e-05, 0.000399051907739987]"
mace name,"[7.5965844888981735, 5.249322635482998e-05, 0.00039876922909932224]"
or name,"[7.5965844888981735, 5.249322635482998e-05, 0.00039876922909932224]"
documentation os,"[5.984811552680906, 6.662601806574575e-05, 0.00039874416262900193]"
linkstatictrue os,"[5.984811552680906, 6.662601806574575e-05, 0.00039874416262900193]"
shared os,"[5.984811552680906, 6.662601806574575e-05, 0.00039874416262900193]"
build configure,"[2.321927238193979, 0.00017161247077540572, 0.0003984716703071827]"
09 tarxz,"[12.332986420216463, 3.2303523910664606e-05, 0.0003983989217153644]"
testrunallpy s,"[7.579212538363706, 5.249322635482998e-05, 0.0003978573193676915]"
37 services,"[6.790377009422606, 5.85501370880796e-05, 0.00039757750478143755]"
env lsbrelease,"[4.535629650481855, 8.681572050991112e-05, 0.0003937639560726986]"
ubuntutoolchainrtest sourceline,"[5.8937379313694365, 6.662601806574575e-05, 0.00039267628989019107]"
xvf clangllvm500x8664linuxgnudebian8tarxz,"[12.963752610550744, 3.0284553666248065e-05, 0.00039260146165018744]"
graphviz libgsldev,"[12.149764596160692, 3.2303523910664606e-05, 0.0003924802111410232]"
libeigen3dev libsuitesparsedev,"[12.136589207412959, 3.2303523910664606e-05, 0.0003920545996555785]"
bash testminish,"[7.76376371167232, 5.047425611041345e-05, 0.0003918701979636828]"
travisbuilddirpythontest bash,"[7.76376371167232, 5.047425611041345e-05, 0.0003918701979636828]"
mkdir cmakedir,"[6.687928485231986, 5.85501370880796e-05, 0.00039157912964560526]"
fakeroot scons,"[12.110593998880015, 3.2303523910664606e-05, 0.0003912148628151719]"
master travis,"[4.839702192519386, 8.075880977666151e-05, 0.00039084858874136475]"
luaflag withoutliblua,"[13.788665903992653, 2.8265583421831528e-05, 0.0003897446863850684]"
sslflag withoutopenssl,"[13.788665903992653, 2.8265583421831528e-05, 0.0003897446863850684]"
withoutliblua sslflag,"[13.788665903992653, 2.8265583421831528e-05, 0.0003897446863850684]"
withoutopenssl luaflag,"[13.788665903992653, 2.8265583421831528e-05, 0.0003897446863850684]"
a cxx,"[5.213250770319803, 7.47018990434119e-05, 0.0003894397327324193]"
simtime clang,"[3.50227316326459, 0.00011104336344290958, 0.0003889041917447385]"
make test,"[2.532722436245514, 0.00015344173857565686, 0.0003886253339470849]"
https rawgithubusercontentcomgooglestyleguideghpagescpplintcpplintpy,"[7.382673544316816, 5.249322635482998e-05, 0.00038754035346563753]"
cmakedirn export,"[6.615595594506416, 5.85501370880796e-05, 0.0003873440289776461]"
j4 ctest,"[8.717106032393316, 4.441734537716383e-05, 0.00038719070933017217]"
lcov libprotobufdev,"[7.669831591686787, 5.047425611041345e-05, 0.0003871290440825389]"
python36 script,"[6.602077137648749, 5.85501370880796e-05, 0.0003865525214754104]"
cmake swig30,"[6.600633779322891, 5.85501370880796e-05, 0.0003864680126475642]"
detectionstudio mkdir,"[8.687928485231984, 4.441734537716383e-05, 0.00038589472014064884]"
stat c,"[7.341464574140769, 5.249322635482998e-05, 0.0003853771616663369]"
homepipcache addons,"[7.626202640103678, 5.047425611041345e-05, 0.0003849269052065042]"
travisbranch echo,"[3.4661992410404707, 0.00011104336344290958, 0.00038489842208839435]"
coverage codecov,"[7.318500939408903, 5.249322635482998e-05, 0.0003841717263904274]"
pathfix c,"[6.341464574140769, 6.056910733249613e-05, 0.0003840968484363541]"
g48 cc,"[5.757676381793406, 6.662601806574575e-05, 0.0003836110506300851]"
testminish language,"[7.589835026103961, 5.047425611041345e-05, 0.00038309127694335785]"
g49 then,"[3.793092551948593, 0.0001009485122208269, 0.00038290704983511004]"
abbrev0 tags,"[10.534244628463567, 3.634146439949768e-05, 0.00038282987614090836]"
buildstaticlibstrue if,"[5.738195302127199, 6.662601806574575e-05, 0.00038231310386430416]"
devnullnfin if,"[5.738195302127199, 6.662601806574575e-05, 0.00038231310386430416]"
directory capture,"[7.565000645116324, 5.047425611041345e-05, 0.0003818377800370443]"
ninja qt,"[11.09776995852243, 3.432249415508114e-05, 0.0003809031445358212]"
gnuplot clang,"[5.239238757430794, 7.268292879899536e-05, 0.00038080321756727933]"
install openssl,"[3.4203635436908506, 0.00011104336344290958, 0.0003798086720889413]"
script pip3,"[5.219434152067834, 7.268292879899536e-05, 0.00037936376084579107]"
cmaken brew,"[6.478637459118772, 5.85501370880796e-05, 0.0003793251113753718]"
travisciissues6688n brew,"[6.478637459118772, 5.85501370880796e-05, 0.0003793251113753718]"
ynelsen brew,"[6.478637459118772, 5.85501370880796e-05, 0.0003793251113753718]"
libgtestdev cmake,"[6.472309682347351, 5.85501370880796e-05, 0.0003789546191779423]"
xvj cd,"[5.860464802138722, 6.460704782132921e-05, 0.00037862732972699303]"
namelinuxclang build,"[6.94389289831199, 5.451219659924652e-05, 0.0003785268548368949]"
nametestcoveragearm64 build,"[6.94389289831199, 5.451219659924652e-05, 0.0003785268548368949]"
namewindowsvs2017 build,"[6.94389289831199, 5.451219659924652e-05, 0.0003785268548368949]"
async false,"[5.667502450792366, 6.662601806574575e-05, 0.0003776031206741505]"
false pythonexecutable,"[5.667502450792366, 6.662601806574575e-05, 0.0003776031206741505]"
env runcoveritytrue,"[5.663953747457391, 6.662601806574575e-05, 0.0003773666847016445]"
toolclangtidymodernize env,"[4.663953747457391, 8.075880977666151e-05, 0.00037665535349805905]"
libopenblasdev liblapackdev,"[11.651162380242717, 3.2303523910664606e-05, 0.00037637360253720654]"
1 elif,"[6.2124317234074695, 6.056910733249613e-05, 0.00037628144385087094]"
noinstallrecommends androidtoolsadb,"[14.332986420216464, 2.624661317741499e-05, 0.00037619235024856357]"
install npython3,"[5.1703852906825, 7.268292879899536e-05, 0.00037579874594604907]"
install nvenvbinpython3,"[5.1703852906825, 7.268292879899536e-05, 0.00037579874594604907]"
venvnvenvbinpip3 install,"[5.1703852906825, 7.268292879899536e-05, 0.00037579874594604907]"
type pullrequest,"[11.605065965653264, 3.2303523910664606e-05, 0.00037488452590632025]"
protobufcompiler branches,"[7.414123182941868, 5.047425611041345e-05, 0.00037422235236996156]"
name py,"[7.127099205596956, 5.249322635482998e-05, 0.00037412443185272994]"
git pycache,"[7.123533054587515, 5.249322635482998e-05, 0.00037393723308057586]"
hg git,"[7.123533054587515, 5.249322635482998e-05, 0.00037393723308057586]"
packages libboostdev,"[6.857027867139774, 5.451219659924652e-05, 0.0003737916511800354]"
gcc which,"[3.4920007202775807, 0.0001070054229540765, 0.00037366301402924233]"
which gcc,"[3.4920007202775807, 0.0001070054229540765, 0.00037366301402924233]"
target install,"[3.1891624977131308, 0.0001171002741761592, 0.0003734518028745323]"
androidndkhome androidndk,"[14.21750920279653, 2.624661317741499e-05, 0.0003731614643921383]"
libmace32fullsize 2200000,"[14.21750920279653, 2.624661317741499e-05, 0.0003731614643921383]"
libmace64fullsize 3100000,"[14.21750920279653, 2.624661317741499e-05, 0.0003731614643921383]"
toolscmakebuildandroidarm64v8afullsh libmace64fullsize,"[14.21750920279653, 2.624661317741499e-05, 0.0003731614643921383]"
